ID,Set Number,Card Name,Rarity,Artist,TCG Normal,TCG Holo,TCG Reverse,Normal Price($),Reverse Holo Price ($),Updated At (YYYY/MM/DD)
dp3-57,57,Nidorino,Uncommon,Naoyo Kimura,0.49,0.0,2.1,0.13,0.0,2023/09/14
dp3-58,58,Pidgeotto,Uncommon,Ken Sugimori,0.88,0.0,2.3,0.19,2.0,2023/09/14
dp3-59,59,Pinsir,Uncommon,Ken Sugimori,0.48,0.0,2.54,0.44,1.13,2023/09/14
dp3-60,60,Quagsire,Uncommon,Sumiyoshi Kizuki,0.6,0.0,1.85,0.23,0.25,2023/09/14
dp3-61,61,Raticate,Uncommon,Ken Sugimori,0.48,0.0,0.76,0.24,0.0,2023/09/14
dp3-62,62,Roselia,Uncommon,Kouki Saitou,0.55,0.0,0.99,0.2,0.58,2023/09/14
dp3-63,63,Sableye,Uncommon,Sumiyoshi Kizuki,0.66,0.0,2.36,0.22,0.0,2023/09/14
dp3-64,64,Shelgon,Uncommon,Kouki Saitou,0.53,0.0,1.32,0.11,0.3,2023/09/14
dp3-65,65,Skiploom,Uncommon,Masakazu Fukuda,0.68,0.0,1.49,0.57,0.0,2023/09/14
dp3-66,66,Smeargle,Uncommon,Masakazu Fukuda,0.55,0.0,4.59,0.27,0.0,2023/09/14
dp3-67,67,Smoochum,Uncommon,Atsuko Nishida,0.91,0.0,2.67,0.21,0.0,2023/09/14
dp3-68,68,Unown K,Uncommon,Daisuke Ito,0.46,0.0,1.1,0.23,0.0,2023/09/14
dp3-69,69,Unown N,Uncommon,Daisuke Ito,0.52,0.0,1.12,0.44,0.4,2023/09/14
dp3-70,70,Unown O,Uncommon,Daisuke Ito,0.51,0.0,2.99,0.22,1.1,2023/09/14
dp3-71,71,Unown X,Uncommon,Kazuyuki Kano,0.52,0.0,2.24,0.15,0.79,2023/09/14
dp3-72,72,Unown Z,Uncommon,Kazuyuki Kano,0.57,0.0,1.84,0.14,0.5,2023/09/14
dp3-73,73,Venomoth,Uncommon,Mitsuhiro Arita,0.51,0.0,1.71,0.17,1.0,2023/09/14
dp3-74,74,Vibrava,Uncommon,Kouki Saitou,0.43,0.0,1.24,0.1,0.67,2023/09/14
dp3-75,75,Wartortle,Uncommon,Ken Sugimori,1.87,0.0,4.88,0.77,4.76,2023/09/14
dp3-76,76,Bagon,Common,Atsuko Nishida,0.27,0.0,1.49,0.11,0.25,2023/09/14
dp3-77,77,Bulbasaur,Common,Kouki Saitou,1.35,0.0,13.34,0.3,0.0,2023/09/14
dp3-78,78,Burmy Plant Cloak,Common,Kouki Saitou,0.46,0.0,1.49,0.17,0.48,2023/09/14
dp3-79,79,Burmy Sandy Cloak,Common,Midori Harada,0.31,0.0,1.23,0.17,0.25,2023/09/14
dp3-80,80,Burmy Trash Cloak,Common,Ken Sugimori,0.33,0.0,0.99,0.13,0.0,2023/09/14
dp3-81,81,Carvanha,Common,Masakazu Fukuda,0.26,0.0,1.99,0.07,0.0,2023/09/14
dp3-82,82,Charmander,Common,Masakazu Fukuda,0.9,0.0,18.13,0.38,0.0,2023/09/14
dp3-83,83,Clefairy,Common,Lee HyunJung,0.36,0.0,1.98,0.13,0.0,2023/09/14
dp3-84,84,Corsola,Common,Midori Harada,0.4,0.0,1.46,0.12,1.75,2023/09/14
dp3-85,85,Diglett,Common,Takao Unno,0.32,0.0,1.76,0.07,0.0,2023/09/14
dp3-86,86,Duskull,Common,Hiroki Fuchino,0.39,0.0,3.8,0.06,0.75,2023/09/14
dp3-87,87,Electabuzz,Common,Masakazu Fukuda,0.3,0.0,1.77,0.09,0.53,2023/09/14
dp3-88,88,Grimer,Common,Ken Sugimori,0.31,0.0,1.11,0.07,0.5,2023/09/14
dp3-89,89,Growlithe,Common,Kagemaru Himeno,0.35,0.0,4.3,0.15,2.95,2023/09/14
dp3-90,90,Hoppip,Common,Motofumi Fujiwara,0.2,0.0,1.99,0.08,0.0,2023/09/14
dp3-91,91,Lickitung,Common,Ken Sugimori,0.24,0.0,1.12,0.07,0.29,2023/09/14
dp3-92,92,Lotad,Common,Saya Tsuruta,0.23,0.0,1.79,0.11,0.6,2023/09/14
dp3-93,93,Magmar,Common,Ken Sugimori,0.26,0.0,0.94,0.08,0.0,2023/09/14
dp3-94,94,Mareep,Common,Atsuko Nishida,0.26,0.0,2.24,0.06,0.48,2023/09/14
dp3-95,95,Murkrow,Common,Yusuke Ohmura,0.39,0.0,2.89,0.15,0.76,2023/09/14
dp3-96,96,Natu,Common,Midori Harada,0.32,0.0,1.47,0.1,0.4,2023/09/14
dp3-97,97,Nidoran ♂,Common,Mitsuhiro Arita,0.35,0.0,1.99,0.1,0.0,2023/09/14
dp3-98,98,Phanpy,Common,Kouki Saitou,0.23,0.0,10.8,0.07,0.75,2023/09/14
dp3-99,99,Pidgey,Common,Hironobu Yoshida,0.43,0.0,2.18,0.12,0.0,2023/09/14
dp3-100,100,Psyduck,Common,Kagemaru Himeno,0.46,0.0,3.12,0.13,5.98,2023/09/14
dp3-101,101,Qwilfish,Common,Kenkichi Toyama,0.3,0.0,1.49,0.13,0.0,2023/09/14
dp3-102,102,Ralts,Common,Sumiyoshi Kizuki,0.34,0.0,2.18,0.08,0.0,2023/09/14
dp3-103,103,Rattata,Common,Mitsuhiro Arita,0.35,0.0,0.46,0.11,0.56,2023/09/14
dp3-104,104,Sentret,Common,Midori Harada,0.29,0.0,1.39,0.07,0.0,2023/09/14
dp3-105,105,Shellder,Common,Ken Sugimori,0.3,0.0,0.79,0.09,0.3,2023/09/14
dp3-106,106,Shellos East Sea,Common,Ken Sugimori,0.28,0.0,2.55,0.11,0.0,2023/09/14
dp3-107,107,Shellos West Sea,Common,Ken Sugimori,0.39,0.0,1.16,0.19,0.6,2023/09/14
dp3-108,108,Shroomish,Common,Midori Harada,0.29,0.0,0.94,0.14,0.0,2023/09/14
dp3-109,109,Shuckle,Common,Emi Yoshida,0.85,0.0,11.22,0.13,0.75,2023/09/14
dp3-110,110,Shuppet,Common,Kagemaru Himeno,0.42,0.0,1.12,0.27,0.0,2023/09/14
dp3-111,111,Spinda,Common,Atsuko Nishida,0.48,0.0,0.95,0.11,1.45,2023/09/14
dp3-112,112,Squirtle,Common,Kagemaru Himeno,1.79,0.0,16.4,0.69,0.0,2023/09/14
dp3-113,113,Stantler,Common,Kouki Saitou,0.22,0.0,1.22,0.07,0.63,2023/09/14
dp3-114,114,Sunkern,Common,Midori Harada,0.33,0.0,1.99,0.08,1.02,2023/09/14
dp3-115,115,Trapinch,Common,Sumiyoshi Kizuki,0.41,0.0,2.23,0.2,0.42,2023/09/14
dp3-116,116,Venonat,Common,Ken Sugimori,0.21,0.0,1.0,0.07,0.5,2023/09/14
dp3-117,117,Voltorb,Common,Satoshi Ohta,0.17,0.0,1.68,0.07,0.1,2023/09/14
dp3-118,118,Wooper,Common,Masakazu Fukuda,0.52,0.0,0.56,0.15,0.39,2023/09/14
dp3-119,119,Bebe's Search,Uncommon,Ken Sugimori,0.27,0.0,1.07,0.12,0.0,2023/09/14
dp3-120,120,Night Maintenance,Uncommon,Ryo Ueda,0.66,0.0,1.93,0.17,0.49,2023/09/14
dp3-121,121,PlusPower,Uncommon,Ryo Ueda,0.4,0.0,1.49,0.06,0.99,2023/09/14
dp3-122,122,Professor Oak's Visit,Uncommon,Ken Sugimori,0.24,0.0,0.99,0.1,0.25,2023/09/14
dp3-123,123,Professor Rowan,Uncommon,Ken Sugimori,0.32,0.0,0.99,0.2,0.65,2023/09/14
dp3-124,124,Rival,Uncommon,Ken Sugimori,0.23,0.0,0.75,0.08,0.2,2023/09/14
dp3-125,125,Roseanne's Research,Uncommon,Kanako Eo,1.66,0.0,6.71,1.62,0.0,2023/09/14
dp3-126,126,Team Galactic's Mars,Uncommon,Ken Sugimori,0.46,0.0,1.66,0.1,0.37,2023/09/14
dp3-127,127,Potion,Common,Shin-ichi Yoshikawa,0.14,0.0,0.79,0.04,0.0,2023/09/14
dp3-128,128,Switch,Common,Ryo Ueda,0.73,0.0,2.02,0.16,0.99,2023/09/14
dp3-129,129,Darkness Energy,Uncommon,Takumi Akabane,0.54,0.0,1.0,0.4,0.0,2023/09/14
dp3-130,130,Metal Energy,Uncommon,Takumi Akabane,0.51,0.0,0.86,0.25,0.98,2023/09/14
dp3-131,131,Gardevoir LV.X,Rare Holo LV.X,Ryo Ueda,0.0,47.62,0.0,7.27,0.0,2023/09/14
dp3-132,132,Honchkrow LV.X,Rare Holo LV.X,Ryo Ueda,0.0,27.31,0.0,14.52,0.0,2023/09/14
